volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.04034714296768328,0.010192198012748298,0.01856014426561419,0.06460618724914118,0.06987330153849322,0.3254864257795676,0.36121254910277456,0.32153209050386006,0.5195889079929166,0.5795293918708387,0.5325928472682451,0.32153209342761263,0.026323108026941558,0.03294588630927274,0.0406664652147495,0.10738956124756141,0.0020801109646616817,0.009016871109567047,0.0076648395383274665,0.007121712394736845,0.5198676262854648,0.0058962958985334015,0.6252267588369779,0.0027209588261193763,0.005534021306157476,0.015134560596013397
0.025479648970424977,0.018190942274268086,0.03743813515164136,0.04715525435077626,0.030553806038205084,0.31210736379867177,0.35742416104969144,0.33466935173539664,0.5175817027949245,0.579028838653292,0.5342434662502099,0.33466935476794657,0.02689278257542274,0.031581210044485726,0.03683969969858618,0.10153037877528347,0.0018089521842034166,0.009066920094289013,0.007703130627182877,0.007094819233870826,0.5197459324749852,0.00593341555342507,0.5619756751075421,0.001655349645722515,0.005377288164616756,0.015081829674375264
0.016119325618302795,0.01306466133905537,0.0396365430005773,0.026163383971914006,0.020703111283895907,0.3077668530027255,0.34115110335205984,0.3350044917075777,0.516927420437568,0.5768756652889241,0.5342916093038504,0.3350044947429457,0.02729532831551217,0.028929181473096366,0.0378410355529086,0.09888006320304332,0.002483341289925245,0.009003064493092017,0.007766181367478643,0.007062547440831596,0.5194248260068146,0.005883243745698646,0.6109421379194199,0.0017373195826761259,0.005217652557491947,0.01502961813104655
0.012124735131774667,0.01369045934921251,0.02776111479443397,0.028500137731985706,0.017428636441025026,0.298706322197981,0.3444837518233718,0.34083705198001424,0.5155412290024907,0.577320601482299,0.5349999999502771,0.3408370550635179,0.028359568281489875,0.02924155031908219,0.03866669113841383,0.09559826033493236,0.0020896164474002686,0.008948988578564824,0.007828080496079486,0.007032696032270298,0.5191706823045994,0.005798281385258522,0.6093589932737571,0.0010323781248750888,0.004599427388081306,0.015030922877407597
0.011116518018718699,0.03735044138572977,0.02441478418768024,0.021379236202975077,0.05554717800736836,0.30814804061894097,0.344414569621578,0.34347419162971365,0.5169828680949711,0.5773126561931315,0.5353163685884871,0.3434741947349536,0.025500811314179812,0.02946644029203085,0.039487067468532595,0.09384207842285143,0.003030644353039007,0.008841987300883331,0.007843339351036906,0.0070103747087515034,0.5190672244258494,0.005679989717671009,0.5322775924933141,0.0011799240113915803,0.004120520566706873,0.015055637032512446
0.012076788818466239,0.04034714296768328,0.011568055312309785,0.012414311676333407,0.021887132588889944,0.29935982334822714,0.34168442655151554,0.34588009630274597,0.5156410347858162,0.5769471728914308,0.5356052269103309,0.34588009942781806,0.01263254414976178,0.02975884209195794,0.03989484864256601,0.09339524643352655,0.004336551392593453,0.008772954218508194,0.007865795779087444,0.006965732061713895,0.518898129787901,0.005397848477652006,0.5489948495908102,0.001015984137484359,0.003926055372573009,0.015038496840455438
0.01004745489355005,0.025479648970424977,0.010192198012748298,0.010521089479157857,0.049797805564504555,0.3075624211454562,0.34286877256914866,0.34456125177467706,0.516894151843126,0.5771060786747789,0.5354470425912259,0.34456125488887895,0.004580416302269569,0.029140505254550766,0.039353499442256835,0.09404912095295745,0.0070191379170350485,0.008664802389453807,0.007884797372053274,0.006890431211289021,0.5188326365051916,0.005143909946639082,0.5420917110544009,0.0011307420492194296,0.0035806619680665962,0.015058002933529529
0.01398464486099724,0.016119325618302795,0.018190942274268086,0.02319291253008049,0.025790967617664286,0.31349988195245243,0.3369707757083181,0.34490896162235846,0.5177924038930563,0.576311549758038,0.5354883080657751,0.34490896473942306,0.004846130676663843,0.02919470257541804,0.03956757593700955,0.0927812826467168,0.0037952836347028202,0.00862165671296933,0.0079058142854852,0.00685829388405412,0.5188490587376434,0.005084789062540116,0.5461439959118698,0.0007044983770606852,0.0034529534823667467,0.015080826116971941
0.0164772078216237,0.012124735131774667,0.01306466133905537,0.03238553152713357,0.03735071073950577,0.31267989129979773,0.3328498585400558,0.3525658958444474,0.5176704190467694,0.5757553795163193,0.5363961485058558,0.35256589902454555,0.007408305899090108,0.028778519054837606,0.038611322023359526,0.09026051029873869,0.003133278762940482,0.008562403317264003,0.007901207838705598,0.006825618693601901,0.5186146083299445,0.004443250792864779,0.49082558623171363,0.0018356835070204272,0.0035835644336506788,0.014987981310992275
0.019033069590200215,0.011116518018718699,0.01369045934921251,0.037513621267952414,0.016948638176870406,0.30787240271564426,0.3218211010964358,0.3515299154973152,0.5169495995005293,0.5742457745745115,0.5362723520822084,0.35152991866887773,0.006849657021414273,0.028778313531172127,0.036568019555263974,0.08576328566524256,0.0019421048781391719,0.008509477954109723,0.007842763545189453,0.006798053203714215,0.5182498276790809,0.0038654759641688296,0.3748457854031575,0.0017701075574575464,0.00342392882652587,0.014937692283679508
