volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.031388338141442894,0.006298769888740584,0.008056332420929705,0.01984902175792965,0.03201650026538991,0.4346707271808078,0.5460283671971072,0.47245324791713994,0.4749012488654282,0.5680762912969025,0.5612584673703057,0.47245325861572407,0.0229502360465533,0.022437534058742728,0.023717212513177835,0.039433383955316564,0.0012877395951094688,0.01923914615464855,0.01848076145667839,0.01749936839278352,0.5138934841257425,0.02141481281877409,0.645521488411586,0.008607187770670072,0.038886812346158435,0.756633016045315
0.014414072449950681,0.006301360848126119,0.015267453953359149,0.017285202712592374,0.01638501099727852,0.4256516766547124,0.546698855930364,0.4702953803467609,0.47217663458321757,0.5682575681818338,0.5604579291066617,0.47029539099648077,0.021594994153691753,0.022220700176584632,0.02298950367144544,0.03843073115514688,0.0011379844765183192,0.01945446979673053,0.018597966069779762,0.01754626348646495,0.5147210140396493,0.022817514664689363,0.6089627358223436,0.008396244439410902,0.03864556195206879,0.7565579654386656
0.011092965566859098,0.0062895006836712125,0.013146320081608055,0.010525709738294267,0.017364519518452002,0.4037383667572496,0.5073337642794459,0.4625718762003843,0.465521446095435,0.5562336388831184,0.5575977321987872,0.4625718866752073,0.01987510979354944,0.02218260820241711,0.022993253753892995,0.03854667235259762,0.0018947024618379445,0.019531696107495874,0.018722993136707663,0.017585394420349388,0.5138895838846886,0.022911602384385558,0.6182128261799583,0.008976338600373458,0.03886023200395246,0.7562797711011829
0.01124174562774051,0.011666675408541098,0.009798733573625653,0.008871931454778246,0.01685116411878684,0.40596691691903414,0.5188290939330107,0.47838648955889407,0.46620813749989454,0.5597874982216294,0.5634387128667836,0.4783865003918351,0.02037322852936664,0.022188955708500047,0.022948452725496834,0.03868442423881176,0.001943971539562859,0.019662297741685698,0.01891243905924759,0.01765972971060379,0.5143429768733278,0.02356253491289975,0.670338426059957,0.00847196768652965,0.03810967522234028,0.7564946542210148
0.009722666970168695,0.010754572960738937,0.014005384577751287,0.006384394623097407,0.01126817030417301,0.4256737623320406,0.5221955118312906,0.4784755356958987,0.4721802406145988,0.5608196666072582,0.5634721603148525,0.4784755465308558,0.02097618846965583,0.02221208699669498,0.022677121830984744,0.03905281639990388,0.002404212725932988,0.019717185958108254,0.019007831613368976,0.017731322329613507,0.514634668299611,0.023663700938631953,0.6023734758337482,0.0045553179494022674,0.035230889007153064,0.7565022413020566
0.008659530765663942,0.031388338141442894,0.00666691790500192,0.00764643764327016,0.011967024075278592,0.3794892830580122,0.5130498971902883,0.4778087546668993,0.45808220335589894,0.5580020133932637,0.5632186638663317,0.4778087654867575,0.005862154181570559,0.02207279768272249,0.022704555875500205,0.039016106659121474,0.001721615789360361,0.019855661512674448,0.019077049696714414,0.017757913026243428,0.5141663427221754,0.023319212523931925,0.5704054701937887,0.003625679870936866,0.035244854949668024,0.7564237257571627
0.007419723649707683,0.014414072449950681,0.006298769888740584,0.006118133993037538,0.0115513736306466,0.39639820721063146,0.5254901376245145,0.48114399661934026,0.4632821006076734,0.5618361119977653,0.5644566595428744,0.4811440075147244,0.0035516131537806613,0.021496455352343596,0.022278931851340413,0.0397354312696585,0.003057633990155215,0.019794870721297243,0.019191748365753766,0.01776803960492961,0.5145702402470852,0.023378318116218186,0.6127435222935836,0.007677549692204671,0.03352929659169733,0.7565929186124682
0.01056057765095542,0.011092965566859098,0.006301360848126119,0.006675730685829792,0.010993465606988584,0.4115981234106746,0.5310605509810241,0.483236135145761,0.46794006285757883,0.5635716531945685,0.5652439948664914,0.4832361460885207,0.0034777479075885688,0.02081390933207575,0.021909165225827105,0.04042159023630993,0.0028968422859389706,0.019855317673356677,0.019331575446350575,0.0177976453521511,0.515723812665789,0.024700547494711993,0.6312999155431622,0.006740474509111427,0.033390087680822064,0.7567812311803026
0.010913348174613416,0.01124174562774051,0.0062895006836712125,0.014556665878560303,0.024669315548523266,0.4070360705508509,0.5076183349032595,0.49460544828315456,0.46652958944016676,0.5563312139410788,0.5693355859808947,0.4946054594833694,0.00471757668323298,0.019969210148510583,0.02176833886055568,0.04019143035337975,0.0016007890078180828,0.01980690509741829,0.019415277426568057,0.017802340524852196,0.5147352498666949,0.022334776407397627,0.5697345874865734,0.01222229672016428,0.03576812727970566,0.756362492138825
0.01313523208183957,0.009722666970168695,0.011666675408541098,0.01516946657389153,0.012139342455134669,0.3867820716608126,0.4916795845191038,0.4871024646489992,0.4603385487058863,0.5513900315036042,0.5665999368072763,0.4871024756793111,0.005123610165708454,0.019951985497688934,0.021478824938565927,0.039709123565939135,0.0014255516689052473,0.019822194485747336,0.019461671877183714,0.01781041751637418,0.51329510913446,0.018215445511939585,0.5370282115252949,0.004952864996774997,0.035726229452160634,0.75624072073745
